age,workclass,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
49.0,0,3,0,13,0,0,1,40.0,0,0
41.0,0,0,0,3,5,0,0,50.0,1,1
52.0,1,1,0,3,0,1,1,35.0,1,0
23.0,3,1,1,11,1,1,1,50.0,1,0
34.0,3,3,2,2,4,0,0,40.0,1,0
25.0,6,0,1,3,1,1,0,40.0,1,1
44.0,4,3,0,2,0,1,1,45.0,1,1
31.0,1,3,2,9,4,1,1,33.0,1,0
53.0,3,0,2,0,4,1,0,40.0,1,0
62.0,3,3,0,3,0,1,1,50.0,1,0
30.0,0,0,1,9,1,1,1,40.0,1,0
48.0,6,3,0,0,5,1,0,40.0,1,1
36.0,3,0,1,9,1,1,0,40.0,1,1
32.0,3,5,2,7,1,1,1,33.0,1,0
17.0,3,5,1,9,3,1,1,40.0,1,0
19.0,3,3,1,9,1,1,0,40.0,1,0
26.0,3,3,1,0,1,1,0,40.0,1,0
20.0,3,1,1,9,3,1,1,40.0,1,0
56.0,6,1,0,3,0,1,1,35.0,1,1
23.0,3,1,1,0,3,0,0,40.0,0,0
31.0,3,3,2,5,1,1,1,40.0,1,0
42.0,3,3,0,5,0,1,1,35.0,1,0
37.0,3,0,0,3,0,1,1,50.0,1,1
33.0,3,0,2,9,1,1,0,40.0,1,0
64.0,3,5,0,5,0,0,1,40.0,0,0
32.0,3,3,2,7,1,1,0,40.0,1,0
62.0,3,3,0,9,0,1,1,40.0,1,1
37.0,3,1,0,2,0,1,1,40.0,1,0
25.0,3,5,0,13,0,1,1,40.0,1,0
49.0,3,3,0,0,0,1,1,40.0,1,0
36.0,3,0,0,9,0,1,1,40.0,1,1
54.0,3,3,0,5,0,1,1,40.0,1,1
45.0,1,2,1,9,1,1,0,40.0,1,1
30.0,3,1,1,2,1,1,1,40.0,1,0
39.0,6,3,0,10,2,1,0,40.0,1,0
57.0,3,5,1,7,1,1,1,40.0,1,0
23.0,5,3,0,4,0,1,1,40.0,1,0
49.0,1,3,0,7,2,1,1,40.0,0,0
41.0,6,0,1,12,1,1,0,43.0,1,0
44.0,3,1,0,12,0,1,1,45.0,1,0
34.0,1,0,0,2,0,0,1,45.0,1,1
32.0,3,0,1,3,1,1,0,45.0,1,0
27.0,1,3,0,12,0,1,1,50.0,1,1
67.0,3,5,0,6,0,0,1,40.0,0,0
36.0,3,3,0,2,0,1,1,40.0,1,0
40.0,3,1,2,3,1,1,1,48.0,1,0
24.0,3,3,0,13,0,1,1,40.0,1,0
46.0,3,0,0,11,0,1,1,40.0,1,1
44.0,6,3,2,0,4,1,0,38.0,1,0
23.0,5,1,0,2,0,1,1,40.0,1,1
31.0,3,1,1,12,1,1,1,40.0,1,0
21.0,1,1,0,10,3,0,1,40.0,1,0
61.0,3,3,0,2,0,1,1,40.0,1,1
42.0,3,0,0,3,0,1,1,40.0,1,1
27.0,1,1,1,9,3,0,0,37.0,1,0
47.0,3,3,2,5,1,1,1,40.0,1,0
22.0,3,1,1,3,1,1,1,35.0,0,0
56.0,3,3,0,12,0,1,1,40.0,1,0
20.0,3,3,0,7,2,1,0,40.0,1,0
30.0,3,1,1,11,1,1,0,40.0,1,0
28.0,3,1,0,2,0,1,1,45.0,1,1
38.0,3,1,1,7,1,1,1,46.0,1,0
36.0,0,4,2,12,1,1,0,40.0,1,1
47.0,3,5,0,2,0,1,1,35.0,1,0
25.0,3,3,1,12,1,1,1,40.0,1,0
26.0,3,1,0,13,0,1,1,40.0,1,0
37.0,3,5,0,4,0,1,1,40.0,1,0
52.0,3,5,0,13,0,1,1,40.0,1,0
19.0,6,3,1,10,3,1,1,40.0,1,0
37.0,3,5,2,11,4,0,0,40.0,1,0
45.0,6,1,2,9,4,0,0,40.0,1,0
29.0,3,0,0,3,0,1,1,50.0,1,1
50.0,3,4,0,12,0,1,1,40.0,1,0
26.0,3,0,1,0,1,1,1,40.0,1,0
21.0,3,3,1,5,3,1,1,40.0,1,0
48.0,5,5,0,2,0,1,1,50.0,1,0
22.0,3,1,1,7,1,1,1,40.0,1,0
37.0,6,1,0,7,0,1,1,35.0,1,0
61.0,3,0,2,11,4,1,1,40.0,1,0
47.0,1,4,0,9,0,1,1,40.0,1,1
46.0,6,1,2,0,4,0,0,40.0,1,0
42.0,5,3,0,11,0,1,1,48.0,1,0
41.0,3,3,2,0,4,1,0,40.0,1,0
33.0,1,5,0,7,0,1,1,40.0,1,0
27.0,3,1,1,12,1,1,1,40.0,1,0
40.0,0,0,0,3,0,1,1,39.0,1,0
56.0,3,5,0,6,0,1,1,40.0,1,0
24.0,3,1,1,2,1,1,1,40.0,1,0
36.0,3,1,1,11,1,1,1,50.0,1,0
31.0,3,0,0,2,0,1,1,50.0,1,1
50.0,3,3,0,9,0,0,1,45.0,0,0
36.0,3,3,1,5,1,0,1,40.0,1,0
37.0,3,3,0,11,0,0,1,40.0,1,1
20.0,3,3,1,10,3,1,1,40.0,0,0
58.0,3,0,0,9,0,1,1,40.0,1,1
45.0,6,0,0,9,0,1,1,40.0,1,1
33.0,3,0,1,9,3,1,1,40.0,1,0
31.0,3,0,1,12,1,1,0,40.0,1,0
54.0,3,3,0,12,0,0,1,50.0,0,1
31.0,6,4,0,9,0,1,1,40.0,1,0
27.0,3,3,0,2,0,1,1,35.0,1,0
36.0,3,1,0,11,0,1,1,40.0,1,1
47.0,0,1,2,0,1,1,1,40.0,1,0
35.0,3,0,0,3,0,1,1,45.0,1,0
45.0,3,0,2,3,1,1,0,40.0,1,0
70.0,3,3,0,2,0,1,1,40.0,1,0
27.0,1,5,1,7,3,0,0,44.0,1,0
23.0,3,3,1,6,1,1,1,40.0,1,0
25.0,3,0,1,3,1,1,1,50.0,1,0
45.0,5,1,0,2,0,1,1,45.0,1,1
50.0,3,3,0,6,0,1,1,44.0,1,1
31.0,3,1,1,0,1,1,0,40.0,1,0
17.0,3,5,1,4,3,1,1,40.0,1,0
26.0,3,1,1,0,1,0,1,38.0,1,0
54.0,3,3,0,2,0,1,1,40.0,1,0
38.0,3,3,1,6,3,1,1,40.0,1,0
22.0,3,3,0,11,2,1,0,38.0,1,0
43.0,3,3,0,6,0,1,1,40.0,1,0
30.0,3,0,0,12,0,1,1,40.0,1,1
31.0,3,5,2,9,4,1,0,40.0,1,0
42.0,3,3,2,2,1,1,1,40.0,1,0
48.0,3,1,0,6,0,1,1,40.0,1,1
56.0,3,1,0,13,0,0,1,35.0,1,1
21.0,1,1,1,0,4,1,1,36.0,1,0
45.0,3,0,0,2,0,1,1,40.0,1,0
37.0,3,4,0,3,0,1,1,40.0,1,1
34.0,3,1,0,11,0,1,1,50.0,1,0
29.0,3,3,2,10,3,1,1,40.0,1,0
24.0,3,3,0,6,0,1,1,40.0,1,0
57.0,3,1,1,7,3,1,0,40.0,1,0
35.0,4,0,0,11,0,1,1,50.0,1,0
19.0,3,1,1,9,3,0,0,40.0,1,0
54.0,3,3,0,6,0,1,1,40.0,1,0
53.0,5,0,0,2,0,1,1,40.0,1,0
23.0,3,1,1,3,2,1,0,40.0,1,0
57.0,5,1,0,3,0,1,1,48.0,1,1
27.0,5,5,1,11,3,1,0,48.0,1,0
25.0,3,3,1,3,3,0,1,40.0,1,0
38.0,3,3,0,2,0,0,1,40.0,1,0
24.0,3,3,1,0,4,1,0,45.0,1,0
67.0,4,1,0,11,0,1,1,40.0,1,0
20.0,3,3,1,7,3,0,1,35.0,1,0
38.0,3,2,0,9,0,0,1,40.0,0,1
54.0,3,5,0,2,0,1,1,40.0,1,0
20.0,5,1,1,4,3,1,1,40.0,1,0
34.0,0,0,1,3,1,1,1,44.0,1,0
34.0,3,3,2,2,4,1,1,49.0,1,0
40.0,3,3,0,6,5,1,0,40.0,1,0
19.0,1,5,1,5,2,1,1,35.0,1,0
21.0,3,3,1,11,4,1,0,40.0,1,0
59.0,1,5,0,7,0,1,1,40.0,1,0
53.0,3,1,0,13,0,1,1,40.0,1,1
41.0,5,1,0,7,5,1,0,40.0,1,1
21.0,3,1,1,9,3,1,0,35.0,1,0
52.0,3,5,2,4,1,0,1,40.0,1,0
48.0,3,5,0,5,0,1,1,40.0,0,0
24.0,3,5,1,6,3,0,1,40.0,1,0
49.0,3,4,0,11,0,1,1,40.0,1,1
19.0,3,3,1,0,3,1,1,50.0,1,0
50.0,3,3,2,7,1,1,0,40.0,1,0
25.0,3,3,0,7,5,0,0,40.0,1,0
66.0,3,5,2,7,2,0,0,40.0,0,0
30.0,3,1,1,3,1,1,1,40.0,1,0
40.0,5,1,0,2,0,1,1,45.0,1,0
38.0,3,5,0,7,0,1,1,40.0,1,0
25.0,3,5,0,2,0,1,1,40.0,1,0
51.0,6,3,2,3,1,1,1,37.0,1,1
23.0,1,0,1,0,3,1,0,40.0,0,0
18.0,3,3,1,9,3,1,0,45.0,1,0
44.0,1,1,2,6,4,0,1,40.0,1,0
38.0,3,3,0,6,0,0,1,40.0,1,1
30.0,3,0,0,0,0,1,1,40.0,1,1
36.0,3,3,1,6,1,1,1,42.0,1,0
38.0,1,1,0,0,0,1,1,40.0,1,1
31.0,0,0,1,3,1,1,0,45.0,1,0
26.0,3,5,1,13,1,1,0,35.0,1,0
58.0,6,0,0,0,5,1,0,40.0,1,0
44.0,5,0,0,3,0,1,1,40.0,1,0
59.0,4,4,0,9,0,1,1,40.0,1,1
36.0,1,1,0,3,0,1,1,40.0,1,0
42.0,3,1,2,7,1,1,0,52.0,1,1
22.0,3,1,1,4,1,1,1,40.0,1,0
40.0,3,0,0,11,0,1,1,45.0,1,0
36.0,3,0,1,9,1,0,1,40.0,1,0
18.0,3,1,1,9,3,1,1,40.0,0,0
48.0,3,3,0,2,0,0,1,40.0,1,0
53.0,3,3,0,9,0,1,1,40.0,1,1
33.0,3,1,0,11,0,1,1,46.0,1,0
34.0,5,1,3,3,4,1,0,40.0,1,0
41.0,0,4,0,9,0,1,1,50.0,1,1
58.0,1,3,3,7,1,1,1,40.0,1,0
52.0,3,5,2,13,4,1,1,40.0,1,0
45.0,1,1,0,9,0,1,1,47.0,1,1
37.0,3,5,2,7,4,0,1,40.0,1,0
48.0,3,3,0,6,0,1,1,40.0,0,0
40.0,0,0,0,2,0,1,1,40.0,1,1
29.0,3,0,0,11,0,1,1,45.0,1,0
48.0,3,3,0,12,0,0,1,48.0,1,0
36.0,5,0,0,3,5,1,0,40.0,1,0
31.0,3,1,2,6,4,1,0,35.0,1,0
41.0,5,1,0,2,0,1,1,50.0,1,0
29.0,0,0,1,9,1,1,1,40.0,1,0
20.0,3,1,1,2,3,1,1,40.0,1,0
53.0,0,0,0,3,0,1,1,40.0,1,1
37.0,3,3,2,11,4,1,0,40.0,1,0
28.0,3,0,0,7,5,1,0,35.0,1,0
27.0,3,0,1,11,1,1,0,40.0,1,0
57.0,3,5,2,9,1,1,1,40.0,1,0
23.0,3,1,1,0,3,1,0,40.0,0,0
63.0,3,1,0,9,0,1,1,38.0,1,0
77.0,3,3,3,0,1,1,0,40.0,1,0
32.0,3,3,2,7,1,1,1,40.0,1,0
40.0,3,3,0,2,0,1,1,40.0,1,1
67.0,3,3,3,0,1,1,0,40.0,1,0
35.0,3,3,0,7,5,0,0,40.0,1,0
24.0,1,4,1,9,3,1,0,40.0,1,0
53.0,6,2,0,9,0,1,1,50.0,1,1
37.0,4,4,2,9,1,0,1,40.0,1,1
44.0,6,1,2,12,3,0,0,40.0,1,0
25.0,3,5,2,9,4,1,0,40.0,1,0
62.0,0,5,0,5,0,0,1,40.0,1,0
32.0,6,1,2,9,2,1,0,40.0,1,0
25.0,3,0,0,9,5,0,0,40.0,1,1
47.0,3,4,0,3,0,1,1,50.0,1,1
40.0,3,5,2,2,3,1,1,40.0,1,0
38.0,3,3,0,3,0,1,1,40.0,1,0
41.0,6,4,0,9,0,1,1,40.0,1,1
32.0,6,1,0,9,0,1,1,48.0,1,1
54.0,3,5,1,2,1,0,1,50.0,1,0
42.0,3,1,2,9,4,1,1,40.0,1,0
23.0,3,5,1,5,3,1,1,40.0,0,0
18.0,3,3,1,11,3,1,0,33.0,1,0
37.0,3,1,1,11,1,1,1,50.0,1,0
53.0,6,1,2,0,4,0,0,40.0,1,0
64.0,3,3,3,0,1,1,0,40.0,1,1
63.0,3,0,0,11,0,1,1,40.0,1,1
53.0,3,1,2,0,4,0,0,45.0,0,0
18.0,3,5,1,0,4,1,1,40.0,1,0
33.0,3,5,0,2,0,1,1,40.0,0,0
62.0,3,5,3,5,1,0,0,40.0,1,0
56.0,3,4,0,9,0,1,1,48.0,0,1
58.0,6,4,0,0,0,1,1,43.0,1,1
33.0,3,5,2,11,4,1,0,38.0,1,0
58.0,3,3,0,13,0,1,1,45.0,1,0
44.0,3,0,0,2,0,1,1,50.0,1,1
28.0,3,3,1,2,2,0,1,35.0,0,0
28.0,3,3,1,0,3,1,1,40.0,1,0
43.0,3,0,0,2,0,1,1,45.0,1,1
51.0,3,3,0,0,5,1,0,40.0,1,0
23.0,3,1,1,9,3,1,1,52.0,1,0
48.0,5,3,2,7,4,1,0,45.0,1,0
45.0,4,0,0,3,0,1,1,48.0,1,1
34.0,3,4,0,0,0,1,1,50.0,1,1
38.0,3,5,0,2,0,1,1,40.0,1,0
29.0,3,3,1,12,3,1,1,40.0,1,0
33.0,3,5,0,6,0,1,1,40.0,1,0
47.0,3,5,2,7,4,1,0,40.0,0,0
35.0,3,1,0,3,0,1,1,40.0,1,0
54.0,4,0,0,11,0,1,1,40.0,1,1
26.0,3,4,1,3,1,0,1,50.0,1,0
34.0,6,3,2,7,1,1,0,40.0,1,0
55.0,3,0,0,6,0,0,1,40.0,0,0
17.0,3,5,1,7,3,1,1,36.0,0,0
27.0,3,5,1,7,3,1,0,38.0,1,0
53.0,3,5,0,5,0,1,1,41.0,1,1
43.0,3,1,1,0,1,1,0,40.0,1,0
22.0,3,3,1,3,1,0,1,40.0,1,0
52.0,3,0,2,12,4,1,0,50.0,1,0
60.0,3,5,0,2,0,1,1,40.0,1,0
39.0,3,3,0,12,0,1,1,40.0,1,1
29.0,3,0,0,3,0,1,1,40.0,1,1
41.0,5,3,0,13,0,1,1,50.0,1,1
61.0,3,3,3,13,4,1,0,40.0,0,0
71.0,0,5,0,0,0,1,1,40.0,1,0
20.0,3,1,1,6,3,1,1,35.0,1,0
33.0,3,0,1,9,1,1,0,40.0,0,0
52.0,3,3,0,0,0,1,1,40.0,1,1
40.0,3,1,0,2,0,0,1,40.0,1,1
26.0,3,3,0,9,3,1,1,40.0,1,0
42.0,3,0,0,3,0,1,1,50.0,1,1
53.0,3,5,0,2,0,1,1,45.0,1,0
34.0,6,5,0,2,0,1,1,40.0,1,1
48.0,3,1,2,2,4,1,1,40.0,0,0
51.0,3,1,0,9,0,1,1,40.0,1,0
27.0,3,3,0,13,0,0,1,40.0,0,1
27.0,5,0,1,2,3,1,1,35.0,1,0
38.0,5,1,0,2,0,1,1,36.0,1,0
24.0,3,0,1,3,1,1,1,40.0,1,0
29.0,3,1,1,5,3,1,1,48.0,1,0
39.0,3,3,2,11,2,1,0,40.0,1,0
50.0,3,4,0,2,0,1,1,40.0,1,1
42.0,3,3,0,2,0,1,1,42.0,1,1
44.0,6,4,1,3,1,1,0,40.0,1,0
58.0,3,3,2,11,1,1,1,40.0,1,0
25.0,3,1,1,0,1,1,0,50.0,1,0
23.0,3,1,1,7,1,1,0,35.0,1,0
20.0,3,1,1,11,3,1,1,40.0,1,0
46.0,5,1,0,11,0,1,1,45.0,1,0
21.0,3,3,1,11,3,1,0,35.0,1,0
63.0,3,5,2,7,4,0,0,40.0,1,0
38.0,3,1,0,2,0,1,1,40.0,1,1
41.0,3,4,0,7,5,1,0,50.0,1,1
43.0,3,0,0,3,0,1,1,50.0,1,1
39.0,6,0,2,3,1,1,1,40.0,1,0
56.0,4,4,0,9,0,1,1,45.0,1,1
24.0,3,1,1,13,3,1,1,40.0,1,0
49.0,3,1,2,0,1,1,0,40.0,1,0
36.0,5,3,2,11,1,1,1,35.0,1,0
50.0,3,3,2,0,4,1,0,40.0,1,0
46.0,3,1,1,6,1,1,0,52.0,1,0
46.0,3,5,0,2,0,1,1,40.0,1,0
65.0,3,3,0,9,0,0,1,48.0,1,1
44.0,3,4,0,9,0,1,1,50.0,1,1
35.0,3,1,2,12,1,1,1,50.0,1,0
44.0,5,1,2,3,4,0,0,45.0,1,0
51.0,3,3,0,11,0,1,1,50.0,1,0
74.0,1,5,3,7,1,1,0,35.0,1,0
32.0,3,3,1,0,1,1,0,35.0,1,0
58.0,3,5,3,9,4,0,0,40.0,1,0
47.0,3,3,2,3,4,0,0,40.0,1,0
32.0,3,5,1,13,4,0,1,40.0,1,0
59.0,3,0,3,3,4,1,1,40.0,1,1
34.0,3,3,0,7,5,1,0,35.0,1,0
54.0,3,0,2,9,4,1,1,40.0,0,1
31.0,3,1,0,0,0,1,1,40.0,1,1
30.0,6,3,0,0,0,1,1,40.0,1,0
24.0,3,3,1,0,1,1,0,40.0,1,0
23.0,3,1,1,3,1,1,1,40.0,1,0
51.0,3,5,2,6,1,1,1,40.0,1,0
39.0,0,3,1,5,4,0,1,40.0,1,0
49.0,5,3,0,7,0,1,1,40.0,1,0
22.0,3,3,1,9,3,1,1,40.0,1,0
42.0,6,4,1,9,1,1,1,45.0,1,0
51.0,1,4,2,9,1,1,1,39.0,1,1
49.0,3,5,1,6,1,0,0,40.0,1,0
31.0,3,4,0,9,0,1,1,50.0,1,1
41.0,3,1,1,11,1,1,1,40.0,1,0
35.0,3,1,0,2,0,1,1,42.0,1,1
45.0,3,5,2,2,1,1,1,40.0,1,0
37.0,1,1,0,2,0,1,1,40.0,1,1
45.0,4,1,2,3,1,1,0,40.0,1,0
53.0,5,1,0,9,0,1,1,45.0,1,1
24.0,1,0,1,9,3,1,0,40.0,1,0
35.0,3,3,0,0,0,1,1,40.0,1,0
28.0,3,3,0,7,0,1,1,40.0,0,0
38.0,3,3,2,0,1,1,0,50.0,1,0
34.0,1,3,2,2,4,1,1,40.0,1,0
46.0,3,1,0,11,0,1,1,45.0,1,1
50.0,3,1,2,11,4,1,1,45.0,1,0
45.0,3,1,2,7,4,1,0,40.0,1,0
41.0,3,0,0,2,0,1,1,40.0,1,1
43.0,5,0,0,3,0,1,1,50.0,1,1
53.0,3,1,0,3,0,1,1,45.0,1,1
24.0,3,3,1,7,1,1,0,40.0,1,0
35.0,3,3,0,13,0,1,1,40.0,1,0
38.0,3,5,1,7,1,1,1,45.0,1,0
64.0,3,5,2,8,1,0,0,35.0,0,0
37.0,3,0,1,9,3,0,1,40.0,1,1
48.0,3,3,0,5,0,1,1,35.0,1,1
27.0,5,3,0,9,0,1,1,50.0,1,1
45.0,3,0,0,11,0,1,1,40.0,1,0
41.0,3,4,3,9,1,1,0,38.0,1,1
42.0,3,5,2,7,4,1,0,40.0,1,0
29.0,3,0,1,11,3,1,0,50.0,1,0
29.0,3,3,1,13,1,0,1,49.0,0,0
29.0,0,5,2,3,1,1,0,40.0,1,0
55.0,3,0,0,9,0,0,1,40.0,0,1
47.0,6,0,0,9,5,1,0,40.0,1,0
21.0,3,1,1,9,3,1,0,40.0,1,0
33.0,3,3,2,5,4,0,0,40.0,1,0
35.0,1,5,0,4,0,1,1,40.0,1,0
42.0,4,0,0,0,5,1,0,45.0,1,1
33.0,3,3,1,0,4,0,1,40.0,1,0
30.0,3,4,1,3,1,1,1,40.0,1,0
37.0,3,1,0,2,0,1,1,40.0,1,0
21.0,3,1,1,9,3,1,1,40.0,1,0
46.0,5,1,0,9,0,1,1,35.0,1,0
42.0,3,3,0,13,0,1,1,40.0,1,1
36.0,3,3,0,0,0,1,1,40.0,1,1
39.0,3,3,1,0,1,1,0,40.0,1,0
27.0,3,3,1,12,1,1,1,40.0,1,0
57.0,3,3,0,0,5,0,0,38.0,1,1
63.0,3,1,0,3,0,1,1,40.0,1,1
44.0,3,1,2,11,4,1,1,50.0,1,0
38.0,3,5,0,2,0,1,1,40.0,1,1
30.0,5,1,1,11,1,1,1,40.0,1,0
44.0,5,4,0,9,0,1,1,50.0,1,1
24.0,3,3,1,6,1,1,1,40.0,1,0
26.0,3,1,1,13,1,1,1,40.0,1,0
54.0,3,3,0,2,0,1,1,40.0,1,1
45.0,6,1,2,0,1,1,0,45.0,1,0
37.0,3,5,0,4,0,1,1,40.0,0,0
30.0,0,0,1,9,1,1,1,40.0,1,0
36.0,3,1,0,2,0,1,1,40.0,1,1
19.0,3,5,1,7,3,1,0,50.0,0,0
22.0,3,1,1,0,1,0,0,40.0,0,0
65.0,0,3,3,0,1,1,0,40.0,1,0
22.0,3,3,1,0,3,1,0,40.0,1,0
28.0,3,1,0,2,0,1,1,50.0,1,0
30.0,6,0,0,3,0,1,1,40.0,1,1
29.0,3,1,1,3,1,1,0,40.0,1,0
36.0,3,3,0,6,0,1,1,40.0,1,0
30.0,3,0,2,11,3,1,0,40.0,1,0
62.0,3,3,2,3,4,1,0,40.0,1,0
33.0,3,3,0,13,0,1,1,40.0,1,0
54.0,3,3,1,0,1,1,0,40.0,1,0
41.0,3,3,1,6,1,0,1,40.0,1,0
45.0,6,4,2,9,1,1,0,45.0,1,0
21.0,3,3,1,5,1,0,0,34.0,0,0
29.0,3,0,2,12,1,1,0,40.0,1,0
18.0,6,3,1,0,3,1,1,40.0,1,0
62.0,3,3,0,10,0,0,1,40.0,1,0
62.0,3,5,3,6,4,1,0,35.0,1,0
58.0,1,0,2,9,1,1,0,40.0,1,0
34.0,3,1,0,0,0,1,1,50.0,1,0
62.0,3,5,1,6,2,1,1,50.0,1,0
37.0,3,0,1,3,4,1,1,50.0,1,1
42.0,3,1,1,0,1,1,1,46.0,1,0
21.0,3,5,1,7,4,1,1,40.0,1,0
41.0,3,0,2,3,4,1,0,40.0,1,0
27.0,3,5,1,5,3,1,1,40.0,1,0
37.0,3,0,0,3,0,1,1,40.0,1,0
40.0,3,3,0,6,0,1,1,45.0,1,1
62.0,1,5,0,2,0,1,1,40.0,1,0
29.0,3,1,1,7,1,1,0,40.0,1,0
33.0,3,4,0,3,0,1,1,50.0,1,1
53.0,3,3,2,6,1,1,0,40.0,1,0
64.0,3,1,2,12,1,1,0,40.0,1,0
60.0,3,1,0,2,0,1,1,48.0,1,1
47.0,3,5,1,5,3,1,1,40.0,1,0
45.0,6,4,0,3,0,1,1,40.0,1,0
33.0,3,1,0,12,0,1,1,40.0,1,0
29.0,3,0,0,9,0,1,1,45.0,1,1
57.0,3,5,0,2,0,1,1,40.0,1,1
19.0,3,3,1,7,3,1,1,35.0,1,0
26.0,3,0,1,9,3,1,1,40.0,1,0
42.0,3,1,2,9,1,1,0,40.0,1,0
38.0,5,0,0,12,0,1,1,50.0,1,1
34.0,3,5,1,4,1,1,1,40.0,1,0
35.0,3,5,0,2,0,1,1,40.0,1,0
52.0,6,1,0,9,0,1,1,40.0,1,0
32.0,3,1,0,2,0,1,1,40.0,1,0
26.0,3,4,1,9,1,1,0,40.0,1,0
48.0,3,1,0,0,0,1,1,40.0,1,1
25.0,3,0,1,9,3,1,1,40.0,1,0
25.0,3,0,1,9,1,1,1,48.0,1,0
25.0,3,1,1,5,4,1,1,50.0,1,0
45.0,5,5,0,2,0,1,1,50.0,1,0
34.0,3,3,1,2,1,1,1,40.0,1,0
68.0,4,0,0,11,0,1,1,40.0,1,1
37.0,3,1,1,3,1,1,1,50.0,0,0
49.0,3,1,0,9,0,1,1,40.0,1,0
39.0,1,4,1,9,1,1,0,50.0,1,0
41.0,3,2,0,3,5,1,0,40.0,1,1
35.0,3,4,0,3,0,1,1,50.0,1,1
29.0,1,1,0,7,0,1,1,40.0,1,0
29.0,3,5,2,9,3,1,0,40.0,1,0
54.0,1,0,0,9,0,1,1,40.0,1,1
32.0,5,0,1,11,1,1,1,45.0,1,1
30.0,3,1,0,0,3,1,1,40.0,1,1
23.0,1,3,1,0,3,1,0,40.0,1,0
36.0,3,3,0,6,0,1,1,50.0,1,0
34.0,3,1,0,9,0,1,1,45.0,1,0
26.0,1,5,1,5,3,0,1,40.0,1,0
78.0,3,1,0,2,0,1,1,40.0,1,0
28.0,3,1,1,3,1,1,0,40.0,1,0
51.0,3,1,0,0,5,1,0,40.0,1,0
33.0,1,1,0,10,0,1,1,50.0,1,1
44.0,3,5,2,9,1,0,0,40.0,1,0
34.0,3,0,0,9,0,1,1,40.0,1,1
33.0,5,4,0,9,0,1,1,50.0,1,1
30.0,3,1,1,6,1,1,1,45.0,1,0
45.0,3,3,1,2,1,1,1,40.0,0,0
46.0,3,1,0,2,0,0,1,40.0,1,1
40.0,3,5,0,6,0,1,1,40.0,0,0
44.0,1,4,2,9,1,1,0,50.0,1,1
56.0,3,3,0,11,0,1,1,40.0,1,0
69.0,4,1,0,11,0,1,1,40.0,1,1
41.0,3,5,0,13,0,1,1,40.0,0,0
47.0,1,5,2,7,1,0,1,40.0,1,0
33.0,3,5,0,13,0,1,1,40.0,0,0
42.0,3,5,3,5,1,1,0,35.0,1,0
24.0,3,1,1,9,3,1,0,40.0,1,0
48.0,0,0,3,9,4,0,0,40.0,1,0
36.0,3,3,0,11,0,1,1,40.0,1,1
34.0,3,4,1,9,1,1,0,40.0,1,1
28.0,3,3,0,13,0,1,1,40.0,1,0
65.0,3,1,0,3,0,0,1,40.0,1,1
66.0,3,1,0,11,0,1,1,40.0,1,0
37.0,3,5,0,6,0,1,1,40.0,0,0
34.0,3,0,0,11,0,1,1,40.0,1,0
43.0,3,4,0,3,5,0,0,50.0,1,1
20.0,3,3,1,13,1,1,1,45.0,0,0
48.0,3,3,0,6,0,1,1,40.0,1,1
45.0,6,1,0,9,0,1,1,40.0,1,1
28.0,3,3,0,2,0,1,1,48.0,1,0
43.0,3,0,2,0,4,1,0,35.0,1,0
34.0,3,3,2,9,1,1,1,40.0,1,0
21.0,1,3,1,7,3,1,1,40.0,1,0
47.0,3,0,0,2,0,1,1,40.0,1,0
45.0,3,1,1,3,1,1,0,40.0,1,0
61.0,3,3,2,7,1,1,0,40.0,1,0
23.0,3,5,1,2,1,1,1,40.0,1,0
44.0,6,4,2,9,4,1,0,40.0,1,0
45.0,3,3,0,3,5,1,0,50.0,1,1
35.0,6,0,1,0,1,1,0,40.0,1,0
49.0,3,0,0,3,0,1,1,50.0,1,1
40.0,3,0,0,10,0,0,1,40.0,1,1
28.0,5,4,1,9,1,1,1,40.0,1,0
31.0,6,1,1,2,3,1,1,40.0,1,0
38.0,1,1,1,9,1,1,1,40.0,1,0
62.0,3,5,2,11,1,1,0,35.0,1,0
40.0,3,3,1,5,1,1,1,40.0,1,0
61.0,3,3,2,0,1,1,0,40.0,1,0
42.0,0,4,0,0,5,1,0,40.0,1,1
32.0,1,0,0,9,0,1,1,45.0,1,0
52.0,3,3,2,13,1,1,1,40.0,1,0
34.0,3,3,0,9,0,1,1,40.0,1,0
37.0,3,1,1,3,1,1,0,50.0,1,1
30.0,3,0,1,3,1,1,1,45.0,1,1
27.0,3,1,0,2,0,1,1,40.0,1,0
25.0,3,3,1,11,1,1,0,35.0,1,0
32.0,3,1,0,13,0,1,1,50.0,1,0
43.0,3,1,1,0,4,1,1,38.0,1,1
50.0,1,4,0,9,0,1,1,36.0,1,1
42.0,0,1,2,9,4,1,0,40.0,1,1
58.0,3,0,2,0,1,1,1,40.0,1,0
32.0,3,1,2,11,1,1,0,38.0,1,0
35.0,3,4,1,9,1,1,0,38.0,1,1
39.0,5,3,0,7,0,1,1,45.0,1,0
42.0,3,3,0,3,0,1,1,50.0,1,1
27.0,3,1,2,11,1,1,0,40.0,1,0
74.0,3,1,3,8,1,1,0,40.0,1,0
36.0,3,1,0,3,0,1,1,43.0,1,1
48.0,1,5,0,13,0,1,1,40.0,1,0
38.0,3,1,0,9,0,1,1,40.0,1,0
